month,day_of_week,is_weekend,channel_Facebook,channel_Google Ads,channel_Instagram,channel_LinkedIn,channel_Twitter,channel_Website,campaign_Best Sellers,campaign_Exclusive Offers,campaign_Flash Sale,campaign_Limited Edition,campaign_Must-Haves,campaign_New Arrivals,campaign_Trending Now,cost_scaled,revenue
1,3,0,True,False,False,False,False,False,False,False,False,True,False,False,False,0.14624463362506918,125775.74976841274
1,3,0,True,False,False,False,False,False,False,False,False,False,True,False,False,0.39493960501205544,72156.82278883527
1,3,0,True,False,False,False,False,False,False,False,False,False,False,True,False,-0.2907251703389919,78614.36836728861
1,3,0,True,False,False,False,False,False,False,False,False,False,False,False,True,0.09463303659035728,228609.1369755244
1,4,0,True,False,False,False,False,False,True,False,False,False,False,False,False,0.25985253167957967,175439.51287993172
1,4,0,True,False,False,False,False,False,False,True,False,False,False,False,False,-0.6041964856801927,101584.70541540826
1,4,0,True,False,False,False,False,False,False,False,True,False,False,False,False,0.22315451195094915,204842.3376278796
1,4,0,True,False,False,False,False,False,False,False,False,True,False,False,False,0.6324792039048737,263473.7007192068
1,4,0,True,False,False,False,False,False,False,False,False,False,True,False,False,-0.10237819359571886,84421.34483659576
1,4,0,True,False,False,False,False,False,False,False,False,False,False,True,False,0.2273337046820025,238444.42097759375
1,4,0,True,False,False,False,False,False,False,False,False,False,False,False,True,-0.32050071880366926,163492.50771318618
1,5,1,True,False,False,False,False,False,True,False,False,False,False,False,False,1.1187913303614283,58633.10627609839
1,5,1,True,False,False,False,False,False,False,True,False,False,False,False,False,0.7909870796524332,134294.03350361716
1,5,1,True,False,False,False,False,False,False,False,True,False,False,False,False,1.0638721723676143,116038.0820832704
1,5,1,True,False,False,False,False,False,False,False,False,True,False,False,False,-0.002845404887834176,54420.95555091517
1,5,1,True,False,False,False,False,False,False,False,False,False,True,False,False,1.3673890861246838,61465.41434126125
1,5,1,True,False,False,False,False,False,False,False,False,False,False,True,False,-0.25025246953986297,85377.32339440582
1,5,1,True,False,False,False,False,False,False,False,False,False,False,False,True,0.4429643932404384,84918.24082893618
1,6,1,True,False,False,False,False,False,True,False,False,False,False,False,False,0.7265023115812322,143962.83907957477
1,6,1,True,False,False,False,False,False,False,True,False,False,False,False,False,-0.5491509596958459,37244.200311842746
1,6,1,True,False,False,False,False,False,False,False,True,False,False,False,False,0.19834976361758072,38274.06458210309
1,6,1,True,False,False,False,False,False,False,False,False,True,False,False,False,0.41172692058834987,52639.97706666039
1,6,1,True,False,False,False,False,False,False,False,False,False,True,False,False,1.5000842778027559,116479.30096679536
1,6,1,True,False,False,False,False,False,False,False,False,False,False,True,False,0.7609455623222022,46942.34150992053
1,6,1,True,False,False,False,False,False,False,False,False,False,False,False,True,-0.4820529628144783,21410.555055893008
1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,0.7962491200051892,111383.5858095473
1,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,0.10269226143619087,96803.73307897194
1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,0.4058306089140458,80977.26143902795
1,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,0.006925182471768046,38391.49056826201
1,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,0.20750541282278917,118524.09553116756
1,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,0.3233099321965639,142027.15486026288
1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,0.004670411595883579,91105.9729361986
1,1,0,True,False,False,False,False,False,True,False,False,False,False,False,False,0.5212008988989444,293321.8113634659
1,1,0,True,False,False,False,False,False,False,True,False,False,False,False,False,-0.19588753801844644,77855.74643744706
1,1,0,True,False,False,False,False,False,False,False,True,False,False,False,False,0.3567832985176897,133892.65288433616
1,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,-0.5230152885842309,71949.75423123017
1,1,0,True,False,False,False,False,False,False,False,False,False,True,False,False,0.5109639011242592,173088.89867941968
1,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,-0.029078615790756122,176348.8964661003
1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,-0.2714810418324561,77808.1500300743
1,2,0,True,False,False,False,False,False,True,False,False,False,False,False,False,0.5480883462283528,195179.15788305987
1,2,0,True,False,False,False,False,False,False,True,False,False,False,False,False,0.22756989531471414,144634.58575035582
1,2,0,True,False,False,False,False,False,False,False,True,False,False,False,False,-0.41217961943481485,142506.86015060337
1,2,0,True,False,False,False,False,False,False,False,False,True,False,False,False,-0.2903816220041351,149977.50858857736
1,2,0,True,False,False,False,False,False,False,False,False,False,True,False,False,0.020807297943456603,65972.35456362902
1,2,0,True,False,False,False,False,False,False,False,False,False,False,True,False,-0.15109364302486883,144142.27121507266
1,2,0,True,False,False,False,False,False,False,False,False,False,False,False,True,-0.6230136951643064,41356.560933122
2,3,0,True,False,False,False,False,False,True,False,False,False,False,False,False,0.6959148954366954,99888.67891964607
2,3,0,True,False,False,False,False,False,False,True,False,False,False,False,False,0.6318959170969659,144535.81897413856
2,3,0,True,False,False,False,False,False,False,False,True,False,False,False,False,0.7401838816517169,104013.50006628748
2,3,0,True,False,False,False,False,False,False,False,False,True,False,False,False,1.2402209821253904,128878.18916376946
2,3,0,True,False,False,False,False,False,False,False,False,False,True,False,False,-0.05442020207734416,49153.46072946975
2,3,0,True,False,False,False,False,False,False,False,False,False,False,True,False,0.7864532043075929,81270.50410292145
2,3,0,True,False,False,False,False,False,False,False,False,False,False,False,True,0.02302888782831707,77042.196685085
2,4,0,True,False,False,False,False,False,True,False,False,False,False,False,False,0.7346146191704094,238737.5492317608
2,4,0,True,False,False,False,False,False,False,True,False,False,False,False,False,-0.4423036676282465,56281.69185708286
2,4,0,True,False,False,False,False,False,False,False,True,False,False,False,False,0.36950115490273155,220287.53950233705
2,4,0,True,False,False,False,False,False,False,False,False,True,False,False,False,-0.09115942418009218,146822.74621506123
2,4,0,True,False,False,False,False,False,False,False,False,False,True,False,False,0.05919733364183286,81458.68942782903
2,4,0,True,False,False,False,False,False,False,False,False,False,False,True,False,-0.47907706117657217,73540.84065236531
2,4,0,True,False,False,False,False,False,False,False,False,False,False,False,True,-0.3046889942858699,54202.88582715975
2,5,1,True,False,False,False,False,False,True,False,False,False,False,False,False,-0.03960323765231597,163510.12961285
2,5,1,True,False,False,False,False,False,False,True,False,False,False,False,False,-0.4784591632009465,63795.05702036322
2,5,1,True,False,False,False,False,False,False,False,True,False,False,False,False,0.22858913850006735,206337.00745630197
2,5,1,True,False,False,False,False,False,False,False,False,True,False,False,False,-0.05407126865291739,157751.130683496
2,5,1,True,False,False,False,False,False,False,False,False,False,True,False,False,0.0848638521549047,108888.8294563384
2,5,1,True,False,False,False,False,False,False,False,False,False,False,True,False,0.020234841548609182,175387.99069311112
2,5,1,True,False,False,False,False,False,False,False,False,False,False,False,True,-0.8212716220826218,29212.689237608494
2,6,1,True,False,False,False,False,False,True,False,False,False,False,False,False,0.2119174660866213,124948.77933011272
2,6,1,True,False,False,False,False,False,False,True,False,False,False,False,False,0.39858460696317194,150548.23213110067
2,6,1,True,False,False,False,False,False,False,False,True,False,False,False,False,1.123124083686864,224125.9976344216
2,6,1,True,False,False,False,False,False,False,False,False,True,False,False,False,0.3638768536966754,60722.91437968212
2,6,1,True,False,False,False,False,False,False,False,False,False,True,False,False,1.767848170168339,76305.61878375956
2,6,1,True,False,False,False,False,False,False,False,False,False,False,True,False,-0.28077314388897784,67117.1450776324
2,6,1,True,False,False,False,False,False,False,False,False,False,False,False,True,0.3093089725818973,135588.73397426284
2,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,1.1590082618521123,88379.4078838124
2,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,-0.20015424337373386,31222.968564148647
2,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,1.0088689152287467,167513.7183542296
2,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,1.0966201603846628,174298.8169883586
2,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,0.5218260061036593,79220.0209651662
2,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,0.4446869982157708,69345.40035271928
2,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,0.12786031946045276,90872.56337013505
2,1,0,True,False,False,False,False,False,True,False,False,False,False,False,False,1.3841553579345323,178568.89578077733
2,1,0,True,False,False,False,False,False,False,True,False,False,False,False,False,0.05928988724042047,42205.74994207133
2,1,0,True,False,False,False,False,False,False,False,True,False,False,False,False,1.6361693201956211,111396.04118769804
2,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,1.867533737533115,207882.4484858816
2,1,0,True,False,False,False,False,False,False,False,False,False,True,False,False,0.6076883773697622,119488.83059920045
2,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,0.8150487973859999,164191.62878736414
2,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,0.7751174218368205,77517.13925482307
2,2,0,True,False,False,False,False,False,True,False,False,False,False,False,False,0.6427719373242843,220096.61340353487
2,2,0,True,False,False,False,False,False,False,True,False,False,False,False,False,-0.5362719513897006,67980.46399988423
2,2,0,True,False,False,False,False,False,False,False,True,False,False,False,False,0.7885130441480936,154596.53761026592
2,2,0,True,False,False,False,False,False,False,False,False,True,False,False,False,-0.2570094136933388,146795.79274808816
2,2,0,True,False,False,False,False,False,False,False,False,False,True,False,False,0.5548236626599745,135146.42526829484
2,2,0,True,False,False,False,False,False,False,False,False,False,False,True,False,0.16801920220322566,158363.45142196733
2,2,0,True,False,False,False,False,False,False,False,False,False,False,False,True,-0.4846695318958844,93836.14977045612
2,3,0,True,False,False,False,False,False,True,False,False,False,False,False,False,0.05785121245588746,45602.057057439306
2,3,0,True,False,False,False,False,False,False,True,False,False,False,False,False,0.0023427674563087334,71176.66864675339
2,3,0,True,False,False,False,False,False,False,False,True,False,False,False,False,-0.059778460201090504,79876.55128140832
2,3,0,True,False,False,False,False,False,False,False,False,True,False,False,False,0.841490521249392,150137.02346389377
2,3,0,True,False,False,False,False,False,False,False,False,False,True,False,False,0.48394806295516973,109136.94941088924
2,3,0,True,False,False,False,False,False,False,False,False,False,False,True,False,-0.04900593637607602,137997.3223632618
2,3,0,True,False,False,False,False,False,False,False,False,False,False,False,True,0.19335346416424837,57429.771362545376
2,4,0,True,False,False,False,False,False,True,False,False,False,False,False,False,0.9277272802795345,84895.10506880336
2,4,0,True,False,False,False,False,False,False,True,False,False,False,False,False,0.12272405309590462,19329.087687510262
2,4,0,True,False,False,False,False,False,False,False,True,False,False,False,False,1.4983632102503621,73640.87792531043
2,4,0,True,False,False,False,False,False,False,False,False,True,False,False,False,0.27362995801739864,54935.2636496772
2,4,0,True,False,False,False,False,False,False,False,False,False,True,False,False,0.33608535720497834,83442.46146842702
2,4,0,True,False,False,False,False,False,False,False,False,False,False,True,False,0.9742195167151646,86366.11009582052
2,4,0,True,False,False,False,False,False,False,False,False,False,False,False,True,-0.4111839867777171,34825.9051342066
2,5,1,True,False,False,False,False,False,True,False,False,False,False,False,False,0.4110256844617635,137250.5019407623
2,5,1,True,False,False,False,False,False,False,True,False,False,False,False,False,-0.10295199550039123,37738.82483930898
2,5,1,True,False,False,False,False,False,False,False,True,False,False,False,False,0.5657477081136058,104698.9994165454
2,5,1,True,False,False,False,False,False,False,False,False,True,False,False,False,0.05525726957702992,33422.47270067298
2,5,1,True,False,False,False,False,False,False,False,False,False,True,False,False,0.03674245716488458,34693.777061780114
2,5,1,True,False,False,False,False,False,False,False,False,False,False,True,False,0.16245906557401793,47390.528489343465
2,5,1,True,False,False,False,False,False,False,False,False,False,False,False,True,-0.32541946805952987,58934.09762189548
2,6,1,True,False,False,False,False,False,True,False,False,False,False,False,False,2.1014278427108737,145343.89906062145
2,6,1,True,False,False,False,False,False,False,True,False,False,False,False,False,0.3717135510754308,28503.00604474973
2,6,1,True,False,False,False,False,False,False,False,True,False,False,False,False,-0.10360410035718673,45263.08280317322
2,6,1,True,False,False,False,False,False,False,False,False,True,False,False,False,0.5007785047757756,52307.18928787044
2,6,1,True,False,False,False,False,False,False,False,False,False,True,False,False,1.2081619439076097,52624.6727929358
2,6,1,True,False,False,False,False,False,False,False,False,False,False,True,False,0.15601031431673984,49059.30957013994
2,6,1,True,False,False,False,False,False,False,False,False,False,False,False,True,0.024147560272138775,73521.33548412245
2,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,1.378269930012435,82618.9894721625
2,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,0.2087891517650925,79180.38570534381
2,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,0.8851449723038634,91992.47789834408
2,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,1.147635521945716,84844.9089684374
2,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,-0.3219019055841756,49028.95610487294
2,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,0.6084627941011249,113325.71388770096
2,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,-0.8645029960999904,25355.613949025672
2,1,0,True,False,False,False,False,False,True,False,False,False,False,False,False,1.7610885347760272,123296.69692159882
2,1,0,True,False,False,False,False,False,False,True,False,False,False,False,False,-0.027552997293560023,115956.49664355173
2,1,0,True,False,False,False,False,False,False,False,True,False,False,False,False,0.6726467566207499,162725.7068725063
2,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,0.4365312081953189,167292.08504495476
2,1,0,True,False,False,False,False,False,False,False,False,False,True,False,False,0.19633780360159125,89916.08305662965
2,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,0.8487053238130623,125346.74013198372
2,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,1.3799997326426574,117835.9565088974
2,2,0,True,False,False,False,False,False,True,False,False,False,False,False,False,2.2713113978329096,198586.47199341664
2,2,0,True,False,False,False,False,False,False,True,False,False,False,False,False,2.4784170125512874,62309.90001278081
2,2,0,True,False,False,False,False,False,False,False,True,False,False,False,False,0.8944183472421914,108020.25386369566
2,2,0,True,False,False,False,False,False,False,False,False,True,False,False,False,1.6286689851261342,179109.26956030718
2,2,0,True,False,False,False,False,False,False,False,False,False,True,False,False,0.9033212709573584,35715.2645815255
2,2,0,True,False,False,False,False,False,False,False,False,False,False,True,False,0.6713899627320838,63353.65517834315
2,2,0,True,False,False,False,False,False,False,False,False,False,False,False,True,0.22262201226745887,86747.81119077948
2,3,0,True,False,False,False,False,False,True,False,False,False,False,False,False,-0.13770101827363154,96002.79990424898
2,3,0,True,False,False,False,False,False,False,True,False,False,False,False,False,-0.36289395333516483,85073.81816850991
2,3,0,True,False,False,False,False,False,False,False,True,False,False,False,False,-0.12099583984226474,168389.21253134977
2,3,0,True,False,False,False,False,False,False,False,False,True,False,False,False,-0.32964670081564,86795.4159170541
2,3,0,True,False,False,False,False,False,False,False,False,False,True,False,False,0.029679422867061104,140065.82352608553
2,3,0,True,False,False,False,False,False,False,False,False,False,False,True,False,-0.04547964622136949,102166.08212745436
2,3,0,True,False,False,False,False,False,False,False,False,False,False,False,True,-0.36802522916270286,58628.57682293038
2,4,0,True,False,False,False,False,False,True,False,False,False,False,False,False,0.7064591084216723,114179.32014262944
2,4,0,True,False,False,False,False,False,False,True,False,False,False,False,False,0.2823101380894111,71484.21358565781
2,4,0,True,False,False,False,False,False,False,False,True,False,False,False,False,0.21422069756490641,150969.25246665822
2,4,0,True,False,False,False,False,False,False,False,False,True,False,False,False,0.5843437694943105,135715.6288045892
2,4,0,True,False,False,False,False,False,False,False,False,False,True,False,False,0.7870438242437944,53207.61549117081
2,4,0,True,False,False,False,False,False,False,False,False,False,False,True,False,0.47057265070929477,68169.4352861318
2,4,0,True,False,False,False,False,False,False,False,False,False,False,False,True,-0.4699780946196466,62732.65993953116
2,5,1,True,False,False,False,False,False,True,False,False,False,False,False,False,0.5764214129388587,191300.950262744
2,5,1,True,False,False,False,False,False,False,True,False,False,False,False,False,0.03176806599319291,139183.70745570122
2,5,1,True,False,False,False,False,False,False,False,True,False,False,False,False,-0.09658431648549205,106481.00559912036
2,5,1,True,False,False,False,False,False,False,False,False,True,False,False,False,0.928095634129082,174631.67947300404
2,5,1,True,False,False,False,False,False,False,False,False,False,True,False,False,0.36557367507631333,68402.90679355549
2,5,1,True,False,False,False,False,False,False,False,False,False,False,True,False,0.23332207702716737,42627.62538445497
2,5,1,True,False,False,False,False,False,False,False,False,False,False,False,True,-0.3587677682963392,64508.90784163024
2,6,1,True,False,False,False,False,False,True,False,False,False,False,False,False,2.753991984985537,182313.4142234712
2,6,1,True,False,False,False,False,False,False,True,False,False,False,False,False,0.787716493468562,113776.62435329692
2,6,1,True,False,False,False,False,False,False,False,True,False,False,False,False,1.5823065800342906,166824.58842148207
2,6,1,True,False,False,False,False,False,False,False,False,True,False,False,False,1.761065535578704,64426.72400368616
2,6,1,True,False,False,False,False,False,False,False,False,False,True,False,False,2.1921675601724604,55637.86997480502
2,6,1,True,False,False,False,False,False,False,False,False,False,False,True,False,0.30395656755145517,42306.90816443774
2,6,1,True,False,False,False,False,False,False,False,False,False,False,False,True,-0.2395141231982109,59749.76885896449
2,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,1.017457004231038,174364.2664381521
2,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,0.5019132266988199,179604.0991306896
2,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,1.6941680251661744,124581.33369801664
2,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,1.999372421417135,99026.59622047754
2,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,0.7384812112141099,108090.65815626083
2,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,0.5244558930240781,165352.4749667817
2,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,-0.5387386994844869,34762.35058072723
2,1,0,True,False,False,False,False,False,True,False,False,False,False,False,False,-0.10880212494928058,201180.90563884412
2,1,0,True,False,False,False,False,False,False,True,False,False,False,False,False,-0.6982043978571166,44379.11680849986
2,1,0,True,False,False,False,False,False,False,False,True,False,False,False,False,0.07099405174307404,283789.69175466243
2,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,-0.07019398207981674,256024.2431050692
2,1,0,True,False,False,False,False,False,False,False,False,False,True,False,False,0.1473812628964816,251469.9511188189
2,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,-0.24591947149343532,86848.74636631044
2,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,-0.6536138834462836,77257.85367535327
2,2,0,True,False,False,False,False,False,True,False,False,False,False,False,False,0.02422763233057927,84065.43272863349
2,2,0,True,False,False,False,False,False,False,True,False,False,False,False,False,0.6061373235588968,77695.86248693409
2,2,0,True,False,False,False,False,False,False,False,True,False,False,False,False,1.4182320961442179,102128.86245447294
2,2,0,True,False,False,False,False,False,False,False,False,True,False,False,False,0.3412581796755147,89097.04811898041
2,2,0,True,False,False,False,False,False,False,False,False,False,True,False,False,0.958265704760355,100016.0222128082
2,2,0,True,False,False,False,False,False,False,False,False,False,False,True,False,0.26625415661042534,189566.17703625635
2,2,0,True,False,False,False,False,False,False,False,False,False,False,False,True,0.06065892264804342,105389.62346783571
2,3,0,True,False,False,False,False,False,True,False,False,False,False,False,False,1.5417112774747503,215957.961840804
2,3,0,True,False,False,False,False,False,False,True,False,False,False,False,False,0.31093914880977447,49634.134889834975
2,3,0,True,False,False,False,False,False,False,False,True,False,False,False,False,0.9524600035064696,162589.8007654597
2,3,0,True,False,False,False,False,False,False,False,False,True,False,False,False,0.5510291673113624,49817.05889333604
2,3,0,True,False,False,False,False,False,False,False,False,False,True,False,False,0.6576322523903296,47856.75351656671
2,3,0,True,False,False,False,False,False,False,False,False,False,False,True,False,1.068633756596804,184906.99945768015
2,3,0,True,False,False,False,False,False,False,False,False,False,False,False,True,-0.34668810672121564,46306.737423887
2,4,0,True,False,False,False,False,False,True,False,False,False,False,False,False,1.3548397993187253,360625.8626817914
2,4,0,True,False,False,False,False,False,False,True,False,False,False,False,False,-0.2995128539390589,64010.028349226566
2,4,0,True,False,False,False,False,False,False,False,True,False,False,False,False,0.7163425425379288,170460.5829642378
2,4,0,True,False,False,False,False,False,False,False,False,True,False,False,False,0.03019974146515465,104144.8465908633
2,4,0,True,False,False,False,False,False,False,False,False,False,True,False,False,0.06162772505658099,174725.46908597823
2,4,0,True,False,False,False,False,False,False,False,False,False,False,True,False,0.19220800094871632,108458.85825592368
2,4,0,True,False,False,False,False,False,False,False,False,False,False,False,True,0.6133998979071267,250379.82779329395
2,5,1,True,False,False,False,False,False,True,False,False,False,False,False,False,0.7388179646769681,127496.05021928312
2,5,1,True,False,False,False,False,False,False,True,False,False,False,False,False,1.6121564215877602,149971.48283460765
2,5,1,True,False,False,False,False,False,False,False,True,False,False,False,False,0.8837469510384777,159427.2413916363
2,5,1,True,False,False,False,False,False,False,False,False,True,False,False,False,1.2919688571347423,133998.6727937396
2,5,1,True,False,False,False,False,False,False,False,False,False,True,False,False,0.08005358904528315,33377.36332668699
2,5,1,True,False,False,False,False,False,False,False,False,False,False,True,False,1.0537360154241915,147585.8700848951
2,5,1,True,False,False,False,False,False,False,False,False,False,False,False,True,0.05750750781622827,69794.79541904484
2,6,1,True,False,False,False,False,False,True,False,False,False,False,False,False,0.9437073523682591,60008.58028246134
2,6,1,True,False,False,False,False,False,False,True,False,False,False,False,False,0.38073652641010897,112169.2986748288
2,6,1,True,False,False,False,False,False,False,False,True,False,False,False,False,0.8179866057610893,155818.11355150052
2,6,1,True,False,False,False,False,False,False,False,False,True,False,False,False,0.8805073587372781,103186.31274121568
2,6,1,True,False,False,False,False,False,False,False,False,False,True,False,False,1.7859348054283368,176792.44645547483
2,6,1,True,False,False,False,False,False,False,False,False,False,False,True,False,0.6927104299183361,122113.07812892398
2,6,1,True,False,False,False,False,False,False,False,False,False,False,False,True,-0.7213426922247145,20294.96583096704
2,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,0.06649878246753786,159741.48739705537
2,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,-0.04112578577435852,138384.4500158458
2,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,0.13694822650358904,84680.57572522358
2,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,0.15426746977211506,113622.68953461172
2,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,0.3567424085795204,216430.21045648755
2,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,0.22457181813124802,61235.25788757787
2,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,0.3544015996561324,59384.04056981049
2,1,0,True,False,False,False,False,False,True,False,False,False,False,False,False,1.5401787709464532,86447.70361322466
2,1,0,True,False,False,False,False,False,False,True,False,False,False,False,False,-0.26945346969862194,36136.83392238355
2,1,0,True,False,False,False,False,False,False,False,True,False,False,False,False,0.9568707965636074,140349.02146226718
2,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,-0.5346802504626265,26829.63164068244
2,1,0,True,False,False,False,False,False,False,False,False,False,True,False,False,0.5689581289943298,106175.40886796777
2,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,0.3244610812957818,54873.93411971446
2,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,0.7433284615381908,213483.76564273264
2,2,0,True,False,False,False,False,False,True,False,False,False,False,False,False,-0.4325899675487472,47369.21712059282
2,2,0,True,False,False,False,False,False,False,True,False,False,False,False,False,-0.2398662466866636,86096.6275101883
2,2,0,True,False,False,False,False,False,False,False,True,False,False,False,False,0.9365703260517204,97555.28021517482
2,2,0,True,False,False,False,False,False,False,False,False,True,False,False,False,0.46315262243204447,151908.0050447153
2,2,0,True,False,False,False,False,False,False,False,False,False,True,False,False,0.24767036872799789,122196.50232018896
2,2,0,True,False,False,False,False,False,False,False,False,False,False,True,False,0.16181013016764859,161517.5782526171
2,2,0,True,False,False,False,False,False,False,False,False,False,False,False,True,-0.43442174352977236,39203.49790897499
2,3,0,True,False,False,False,False,False,True,False,False,False,False,False,False,0.8508766238944275,110644.86389092404
2,3,0,True,False,False,False,False,False,False,True,False,False,False,False,False,-0.15036802178145922,113188.48345243464
2,3,0,True,False,False,False,False,False,False,False,True,False,False,False,False,1.0008440835933583,208446.92938272632
2,3,0,True,False,False,False,False,False,False,False,False,True,False,False,False,0.6581725434303529,195660.5315583943
2,3,0,True,False,False,False,False,False,False,False,False,False,True,False,False,0.8426699626754077,294141.85848458245
2,3,0,True,False,False,False,False,False,False,False,False,False,False,True,False,0.6353521627520096,136156.39639132802
2,3,0,True,False,False,False,False,False,False,False,False,False,False,False,True,-0.6307422081153008,75575.07918756719
3,4,0,True,False,False,False,False,False,True,False,False,False,False,False,False,0.7792485845218717,74477.27773600783
3,4,0,True,False,False,False,False,False,False,True,False,False,False,False,False,-0.5227936952079836,72823.8889276972
3,4,0,True,False,False,False,False,False,False,False,True,False,False,False,False,0.11405535136909517,127599.92193758993
3,4,0,True,False,False,False,False,False,False,False,False,True,False,False,False,0.6269339033477047,108304.79195885648
3,4,0,True,False,False,False,False,False,False,False,False,False,True,False,False,0.5969487624119169,55818.99878930676
3,4,0,True,False,False,False,False,False,False,False,False,False,False,True,False,0.0034617862084070036,118497.04778547668
3,4,0,True,False,False,False,False,False,False,False,False,False,False,False,True,0.02246003293046996,75001.73958389401
3,5,1,True,False,False,False,False,False,True,False,False,False,False,False,False,0.19955289631345255,154832.7540517451
3,5,1,True,False,False,False,False,False,False,True,False,False,False,False,False,-0.09947665882410957,64907.81817654183
3,5,1,True,False,False,False,False,False,False,False,True,False,False,False,False,0.12703798595749557,157677.51308196082
3,5,1,True,False,False,False,False,False,False,False,False,True,False,False,False,0.19295237488246803,234024.02890333268
3,5,1,True,False,False,False,False,False,False,False,False,False,True,False,False,0.25868955476954,118466.63878421212
3,5,1,True,False,False,False,False,False,False,False,False,False,False,True,False,0.25966491834069794,104428.24921188407
3,5,1,True,False,False,False,False,False,False,False,False,False,False,False,True,0.15110273132709293,171616.6121363523
3,6,1,True,False,False,False,False,False,True,False,False,False,False,False,False,0.3287214331660895,41449.51128878976
3,6,1,True,False,False,False,False,False,False,True,False,False,False,False,False,-0.1307654121236287,74556.08918894737
3,6,1,True,False,False,False,False,False,False,False,True,False,False,False,False,0.40663663620606877,34020.1784361512
3,6,1,True,False,False,False,False,False,False,False,False,True,False,False,False,0.594589261762203,131426.15448077297
3,6,1,True,False,False,False,False,False,False,False,False,False,True,False,False,0.1342030963130333,115608.5367051131
3,6,1,True,False,False,False,False,False,False,False,False,False,False,True,False,0.18886623389791568,133839.88411062045
3,6,1,True,False,False,False,False,False,False,False,False,False,False,False,True,-0.4919518837600044,88309.30381383262
3,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,0.7969101253088378,147563.3624006939
3,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,0.8460232328485064,146114.1290179368
3,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,-0.2507203680030255,55439.805544144445
3,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,0.29988075705174777,105600.3269444486
3,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,0.230412401716175,110600.13092710952
3,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,0.3428628155110904,153362.41789250958
3,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,0.04185034621073776,51967.0996649807
3,1,0,True,False,False,False,False,False,True,False,False,False,False,False,False,0.6407346267117978,167324.28174206277
3,1,0,True,False,False,False,False,False,False,True,False,False,False,False,False,-0.47845629629636927,92899.28421920018
3,1,0,True,False,False,False,False,False,False,False,True,False,False,False,False,0.26145214907412656,133807.92695051618
3,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,-0.5341754447416723,145119.71312274077
